designation,HIP,HD,ra,declination,parallax,parallax_error,pm,pmra,pmdec,ruwe,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,Mg,Mg_error,MRp,MRp_error,Bp_minus_Rp,Vmag,RAdeg,DEdeg,RAhms,DEdms,Plx,e_Plx,distance_Plx,pmRA,pmDE,BTmag,VTmag,MV,MV_error,MVt,MVt_error,B_minus_V,BT_minus_VT
Gaia DR3 1219254942328596736,HIP 78709,144287,241.013,25.25785541420527,46.23105535715347,0.18324102,849.19635,-495.6831785199186,689.516232656073,10.74275,6.9036655,7.287495,6.3218164,5177.2817,5176.5996,5177.984,4.3775,4.374,4.3851,-0.7378,-0.7419,-0.7338,21.5323,21.2453,21.6658,5.2283345378757575,0.0086068747481409,4.646485437875756,0.0086068747481409,0.9656786,7.1,241.01678536,25.25315003,16 04 04.03,+25 15 11.3,46.56,0.89,21.4777,-488.79,696.64,8.058,7.19,5.44006485820916,0.041513012890777,5.53006485820916,0.041513012890777,0.771,0.868
Gaia DR3 4606406992522938240,HIP 88499,\N,271.074,35.955980103630736,46.24910734519636,0.012668076,276.68082,81.5734311655257,-264.3823879605686,1.1403458,10.016543,11.057823,9.004678,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,8.342059774153993,0.0005947872247187,7.330194774153993,0.0005947872247187,2.053145,10.83,271.07305002,35.95779754,18 04 17.53,+35 57 28.1,46.71,1.85,21.4087,81.97,-263.05,12.524,11.121,9.177049336438914,0.0860485220506301,9.468049336438911,0.086048522050631,1.48,1.403
Gaia DR3 6158160019228728448,HIP 61451,109524,188.889,-34.88251245600686,46.27779090989251,0.037266053,264.8701,-228.58613667363272,-133.80785879128916,1.5534385,7.5019746,8.058969,6.7960396,4546.7593,4540.1846,4548.3247,4.3446,4.319,4.347,-0.2676,-0.2942,-0.2597,21.6287,21.5881,22.2254,5.828837697709934,0.0017486189768689,5.122902697709934,0.0017486189768689,1.2629294,7.84,188.89047766,-34.88159197,12 35 33.71,-34 52 53.7,46.19,0.91,21.6497,-227.88,-133.7,9.143,7.948,6.162739811232735,0.0427862223717028,6.270739811232735,0.0427862223717028,1.024,1.195
Gaia DR3 2623505219992303104,HIP 112190,215152,340.838,-6.402108803282873,46.33244237765348,0.023791505,328.3231,-154.09504702288243,-289.9150964638309,0.9720825,7.812847,8.313499,7.1506214,4776.802,4775.921,4777.7563,4.5335,4.5328,4.5343,-0.0681,-0.0735,-0.0625,21.5634,21.5525,21.5743,6.142272971464717,0.0011150416118379,5.4800473714647175,0.0011150416118379,1.1628776,8.11,340.83913863,-6.40011587,22 43 21.39,-06 24 00.4,46.46,1.31,21.5239,-154.73,-290.19,9.358,8.221,6.445396027321083,0.0612437165845731,6.556396027321084,0.0612437165845731,0.966,1.137
Gaia DR3 902007870203594880,HIP 40118,68017,122.909,32.45430347668133,46.3415049253662,0.060918283,805.7513,-484.9902032690306,-643.4435611340102,2.9688635,6.618883,6.954624,6.1023607,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,4.948733666278168,0.0028545134038999,4.432211366278168,0.0028545134038999,0.8522633,6.78,122.91234372,32.45869655,08 11 38.96,+32 27 31.3,46.05,0.92,21.7155,-460.69,-644.64,7.601,6.867,5.096148172664339,0.0433880666577577,5.183148172664341,0.0433880666577577,0.679,0.734
Gaia DR3 1555608537246019968,HIP 63894,113827,196.423,49.47255518689968,46.35848359728254,0.011099399,153.2249,63.11646025711162,139.62156723310892,0.9142909,8.822416,9.485454,8.039906,4339.2812,4337.264,4342.5244,4.6549,4.652,4.6583,0.1281,0.1141,0.1497,21.5534,21.5375,21.5694,7.153062107973823,0.0005199056845914,6.370552107973823,0.0005199056845914,1.445548,9.26,196.42229676,49.47159535,13 05 41.35,+49 28 17.7,45.69,1.25,21.8866,64.25,141.23,10.775,9.394,7.559105790278526,0.0594225874843594,7.693105790278526,0.0594225874843594,1.168,1.381
Gaia DR3 3997075206232885888,HIP 54906,97658,168.638,25.71060296527337,46.376322943252845,0.022130016,118.02301,-107.47537234006984,48.76961530834446,1.0205114,7.526765,7.9503927,6.934046,5053.029,5030.184,5058.0967,4.5185,4.5,4.5258,-0.5258,-0.7205,-0.4283,21.5112,21.4476,21.5507,5.85824655799526,0.0010361908785299,5.265527557995261,0.0010361908785299,1.0163467,7.76,168.63846191,25.71026742,11 14 33.23,+25 42 37.0,46.95,0.97,21.2993,-105.74,48.25,8.811,7.861,6.118177983010649,0.0448696061199864,6.21917798301065,0.0448696061199864,0.845,0.95
Gaia DR3 536088338900732544,HIP 3876,4635,12.4486,70.45038392507453,46.42719093463178,0.016533675,421.0955,369.6297257899116,201.7307290857757,0.96196806,7.503578,7.9633756,6.8791733,4932.982,4931.6904,4933.946,4.5073,4.5058,4.508,-0.0605,-0.0657,-0.0559,21.5381,21.5256,21.582,5.837440037920068,0.0007733058986638,5.2130353379200685,0.0007733058986638,1.0842023,7.75,12.44099553,70.44899713,00 49 45.84,+70 26 56.4,46.47,0.7,21.5193,370.41,201.47,8.921,7.843,6.085863362394344,0.0327124095460051,6.178863362394344,0.0327124095460051,0.9,1.078
Gaia DR3 1623289903206300928,HIP 78527,144284,240.47,58.56673458360329,46.4664631070124,0.13603744,462.46246,-319.9683697379936,333.9038172594616,2.1835399,3.869275,4.1535764,3.4247763,6051.014,6047.663,6055.703,3.8246,3.8197,3.8468,-0.0879,-0.1173,-0.0599,21.3807,20.5645,21.5367,2.204973082475462,0.006357324656268,1.7604743824754614,0.006357324656268,0.7288001,4.01,240.4737656,58.56443739,16 01 53.70,+58 33 52.0,47.79,0.54,20.9249,-320.07,334.96,4.654,4.064,2.40668515260397,0.0245374557339963,2.46068515260397,0.0245374557339963,0.528,0.59
Gaia DR3 5455707157211784832,HIP 52462,92945,160.867,-29.064508603284192,46.49314598007356,0.019844668,221.18405,-215.483540921752,-49.892190985041225,0.98025006,7.4856606,7.930158,6.8740835,5123.2,5116.4854,5126.2554,4.5327,4.5261,4.5614,0.0113,-0.0064,0.0717,21.4291,21.3751,21.4799,5.822605269564612,0.0009268495548431,5.211028169564612,0.0009268495548431,1.0560745,7.72,160.86839787,-29.06416571,10 43 28.42,-29 03 51.0,46.36,0.84,21.5703,-215.39,-48.5,8.839,7.81,6.050717136457793,0.0393493631176831,6.140717136457793,0.0393493631176831,0.873,1.029
Gaia DR3 1362592672604119168,HIP 86916,\N,266.39,46.85550915692615,46.53442390051404,0.035617147,36.973415,-18.61400249005781,31.94608501061304,2.1763456,9.962462,10.948614,8.9459095,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,8.301333708427528,0.0016620312585038,7.284781208427528,0.0016620312585038,2.0027045,10.69,266.38988016,46.85535248,17 45 33.57,+46 51 19.3,44.5,1.41,22.4719,-30.46,4.1,12.15,10.938,8.93180005490466,0.068826996694133,9.17980005490466,0.068826996694133,1.045,1.212
Gaia DR3 3908605030329021440,HIP 60475,107888,185.973,12.579502855351322,46.54778207452814,0.019777106,173.35226,39.66287774142989,-168.75386166058402,1.1366951,9.67621,10.616335,8.715092,3625.245,3617.446,3644.6475,4.2775,4.2411,4.3069,-0.8126,-0.8374,-0.7513,21.5191,21.4476,22.8329,8.015704961952911,0.0009226098578558,7.0545869619529125,0.0009226098578558,1.901243,10.39,185.97303737,12.58066308,12 23 53.53,+12 34 50.4,47.11,1.95,21.2269,40.9,-168.02,12.245,10.491,8.75556552119117,0.0899340265435917,8.856565521191168,0.0899340265435917,1.442,1.754
Gaia DR3 6484716209628726912,HIP 103458,199288,314.414,-44.13370526311166,46.58553314864354,0.029026942,1103.3875,-515.881474014843,-975.3615644825992,1.0017492,6.3667674,6.666783,5.887775,5807.4043,5805.992,5808.549,4.3739,4.3733,4.3746,-1.4064,-1.4202,-1.3909,21.4625,21.4463,21.4813,4.708022750706698,0.0013530211544772,4.229030350706697,0.0013530211544772,0.779008,6.52,314.41870003,-44.12700027,20 57 40.49,-44 07 37.2,46.26,0.81,21.6169,-515.51,-975.63,7.222,6.584,4.846028142173003,0.0380257768715321,4.910028142173003,0.0380257768715321,0.587,0.638
Gaia DR3 1937003729077791616,HIP 115331,220182,350.406,44.09885422035023,46.65990763839841,0.022819925,672.46594,635.8853507326669,218.76984476715316,1.0266104,7.1542277,7.5558786,6.5827374,5214.552,5202.559,5236.9917,4.4923,4.4851,4.5121,-0.1964,-0.2685,-0.0824,21.4042,21.2699,21.4597,5.498947073941732,0.0010620004192807,4.927456773941731,0.0010620004192807,0.9731412,7.36,350.39998343,44.09735013,23 21 36.00,+44 05 50.5,45.63,0.83,21.9154,636.25,219.2,8.364,7.448,5.656252343863304,0.0395029786651814,5.744252343863305,0.0395029786651814,0.801,0.916
Gaia DR3 5730371484020807808,HIP 44075,76932,134.684,-16.13177821572008,46.68723533065845,0.04227619,323.77063,243.3990051106752,213.50490036528083,0.8658808,5.6518154,5.9369235,5.1942225,5877.8105,5876.504,5879.392,4.2024,4.2011,4.2047,-1.1951,-1.2107,-1.1825,21.3879,21.2775,21.4197,3.997806185782873,0.0019663105901579,3.5402132857828734,0.0019663105901579,0.742701,5.8,134.68243659,-16.13324587,08 58 43.78,-16 07 59.7,46.9,0.97,21.322,244.35,213.46,6.427,5.871,4.155864213575418,0.0449174551600628,4.226864213575418,0.0449174551600628,0.521,0.556
Gaia DR3 2619706544757416192,HIP 109378,210277,332.375,-7.550658877487583,46.851509694084825,0.028253436,458.63965,85.40735088989933,-450.6172582438954,1.1266364,6.3589854,6.72765,5.818857,5444.522,5441.591,5447.6465,4.3441,4.343,4.3452,-0.3504,-0.3593,-0.3411,21.3246,21.3114,21.3374,4.712603348503913,0.00130948958925,4.172474948503913,0.00130948958925,0.908793,6.54,332.374231,-7.54756077,22 09 29.82,-07 32 51.2,46.97,0.79,21.2902,85.48,-449.82,7.489,6.625,4.8991028009162445,0.036525973850388,4.984102800916245,0.036525973850388,0.773,0.864
Gaia DR3 4329057039841257728,HIP 80366,147776,246.082,-13.642578838385726,46.86868600625159,0.027644258,300.88318,-218.78617549724967,-206.55093374006424,1.0851164,8.090544,8.594181,7.4244494,4725.684,4724.242,4728.487,4.5661,4.5641,4.5671,-0.3637,-0.3722,-0.3433,21.3381,21.3155,21.4817,6.444957889829178,0.001280785863758,5.778863289829179,0.001280785863758,1.1697316,8.4,246.08309261,-13.64115865,16 24 19.94,-13 38 28.2,46.44,1.2,21.5332,-220.32,-205.97,9.604,8.46,6.734461055332682,0.056122891393306,6.7944610553326825,0.056122891393306,0.95,1.144
Gaia DR3 2423493369021649920,HIP 1803,1835,5.71758,-12.209165461343623,46.87421744278449,0.027012834,399.061,394.3878458810671,60.89258544953135,1.0284696,6.236681,6.5625257,5.7408047,5667.4966,5661.8057,5675.7695,4.3255,4.3161,4.3421,-0.0243,-0.0546,0.038,21.3251,21.3054,21.3522,4.591351151613021,0.0012513836694743,4.09547485161302,0.0012513836694743,0.821721,6.39,5.71480399,-12.20958506,00 22 51.55,-12 12 34.5,49.05,0.91,20.3874,394.27,60.45,7.209,6.451,4.843195058579838,0.0402908594077167,4.9041950585798375,0.0402908594077167,0.659,0.758
Gaia DR3 4533301804432654976,HIP 92919,175742,283.972,23.555387710673795,46.88281930940389,0.030753905,312.34262,130.9585863338536,-283.5626383238125,1.6963471,7.8118787,8.332449,7.1240683,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,6.166947300982448,0.0014244293912955,5.479136900982448,0.0014244293912955,1.2083807,8.16,283.97142294,23.55733799,18 55 53.14,+23 33 26.4,46.64,1.03,21.4408,130.79,-283.07,9.376,8.286,6.503792708754789,0.047962699215259,6.629792708754788,0.047962699215259,0.91,1.09
Gaia DR3 1908305169922494208,HIP 111685,\N,339.374,39.37942754829618,46.88672381432608,0.5642062,365.0295,-63.5036134317712,-359.4632638215455,31.988127,8.840223,9.613114,7.833751,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,7.195472438479015,0.0261314341747187,6.189000438479015,0.0261314341747187,1.779363,9.41,339.37453363,39.38183912,22 37 29.89,+39 22 54.6,52.94,1.94,18.8893,21.64,-340.77,11.245,9.569,8.028919684826647,0.0796098165018981,8.187919684826648,0.0796098165018968,1.367,1.676
Gaia DR3 5509770796785820416,HIP 34834,55892,108.139,-46.758827129126175,46.9030776895444,0.11852726,173.16241,-135.80612317341138,107.43332716701347,0.98411715,4.38301,4.571094,4.0772033,6843.7666,6842.0728,6845.6494,4.0449,4.0427,4.0472,-0.5835,-0.5864,-0.5754,21.4153,21.3536,21.4858,2.7390167060841435,0.0054874698085032,2.433210006084144,0.0054874698085032,0.4938907,4.49,108.14058722,-46.75956448,07 12 33.74,-46 45 34.4,47.22,0.53,21.1775,-135.6,106.79,4.878,4.533,2.8606299137135425,0.024373754972399,2.9036299137135417,0.024373754972399,0.324,0.345
Gaia DR3 5470514142863169280,HIP 52708,93380,161.653,-24.585971795738065,46.97031639119538,0.01965942,179.30612,-141.57008067495212,-110.03907138418958,1.131944,8.932343,9.588595,8.150699,4327.3394,4320.3604,4328.299,4.6828,4.6709,4.6836,-0.0229,-0.0848,-0.0114,21.252,21.2184,21.2956,7.291460427964093,0.0009088695561345,6.509816427964093,0.0009088695561345,1.437896,9.37,161.65413534,-24.58521552,10 46 36.99,-24 35 06.8,49.51,1.27,20.1979,-140.63,-109.42,10.969,9.503,7.843464631657421,0.0557134935140219,7.976464631657421,0.0557134935140219,1.165,1.466
Gaia DR3 6371557530914670976,HIP 104440,200525,317.35,-73.17454548407463,46.993019936270365,0.875067,580.71277,431.2357549169602,-388.9255138052405,21.070093,5.5129414,5.813269,5.041137,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,3.873108176031432,0.0404401233322841,3.4013037760314324,0.0404401233322841,0.772132,5.67,317.33965419,-73.17226994,21 09 21.52,-73 10 20.2,53.38,2.18,18.7336,461.31,-287.24,6.381,5.736,4.306892847257444,0.0887306902243674,4.372892847257445,0.0887306902243674,0.59,0.645
Gaia DR3 1419999819661235840,HIP 83996,155674B,257.552,54.489682632205245,47.06917936052006,0.011700901,134.73459,86.45009445736092,-103.34307410290272,0.9661323,8.8505745,9.567925,8.033749,4279.511,4274.0967,4286.4497,4.6425,4.637,4.6501,0.2842,0.2587,0.3114,21.2087,21.1824,21.2334,7.214257632779585,0.0005398051242138,6.397432132779585,0.0005398051242138,1.534176,9.34,257.55112357,54.49039523,17 10 12.27,+54 29 25.4,47.86,3.11,20.8943,87.93,-105.06,10.879,9.425,7.739863471387093,0.1413039848419433,7.824863471387094,0.1413039848419433,1.257,1.454
Gaia DR3 1420000579871414528,HIP 83988,155674,257.544,54.49388509889236,47.08743521897393,0.01391976,137.74503,82.03028950990314,-110.65588775933922,0.9729891,8.475464,9.1096945,7.712931,4476.504,4458.5586,4491.2983,4.6332,4.6201,4.6456,0.5755,0.4852,0.6264,21.2293,21.2031,21.2593,6.839989178633047,0.0006419201964811,6.077456178633046,0.0006419201964811,1.3967635,8.85,257.543439,54.49464598,17 10 10.43,+54 29 40.7,47.14,1.88,21.2134,86.06,-104.87,10.343,8.923,7.216947890941526,0.0866468932433726,7.2899478909415265,0.0866468932433726,1.152,1.42
Gaia DR3 5125414998097353600,HIP 12110,16270,39.0036,-23.52126158054029,47.09027024583333,0.022339122,84.44485,83.27517945852362,14.006294864093372,1.0539385,7.998092,8.560543,7.28942,4596.3555,4593.384,4598.193,4.5403,4.5386,4.5417,0.141,0.1266,0.1508,21.2224,21.1992,21.2366,6.362747914088469,0.0010301234302008,5.654075914088469,0.0010301234302008,1.271123,8.34,39.00301108,-23.52135802,02 36 00.72,-23 31 16.9,47.04,1.04,21.2585,84.53,13.04,9.733,8.478,6.702336565340412,0.0480165682827724,6.840336565340412,0.0480165682827724,1.069,1.255
Gaia DR3 624684408880100992,HIP 50564,89449,154.933,19.469961355767943,47.12548973212048,0.16788323,314.637,-230.58855862256328,-214.06858993367928,1.0965884,4.6571474,4.901939,4.2815623,6358.3823,6356.808,6359.9287,4.0531,4.0502,4.0566,-0.1572,-0.1597,-0.1501,21.3211,21.2475,21.3958,3.023426782313532,0.0077358420306841,2.647841682313532,0.0077358420306841,0.6203767,4.78,154.93462599,19.47143591,10 19 44.31,+19 28 17.2,47.24,0.82,21.1685,-229.99,-214.66,5.337,4.834,3.151549444707386,0.0376965758699561,3.205549444707387,0.0376965758699561,0.452,0.503
Gaia DR3 1745568309317609088,HIP 105533,\N,320.611,10.873909110225506,47.13874843208505,0.014606413,65.62762,-56.79635084644437,32.88097937411613,0.9795425,9.288403,10.1402645,8.384247,3896.9167,3885.5564,3917.188,4.4958,4.4753,4.5243,-0.6372,-0.7298,-0.479,21.1827,21.1361,21.2351,7.655293237541554,0.0006728524812724,6.7511372375415535,0.0006728524812724,1.7560175,9.91,320.61097633,10.87368321,21 22 26.63,+10 52 25.3,48.28,1.61,20.7125,-56.75,31.97,11.829,10.07,8.32883630712656,0.0724392576350645,8.48883630712656,0.0724392576350645,1.495,1.759
Gaia DR3 115311458058061440,HIP 14150,18803,45.6096,26.608490327814263,47.181000059147735,0.021921754,287.56955,233.0667803130318,-168.45212977584015,0.8499111,6.4558463,6.7972026,5.9398403,5435.6226,5433.239,5438.001,4.3607,4.3594,4.3619,-0.4832,-0.4951,-0.4728,21.175,21.1644,21.1855,4.824682010255984,0.0010089334127085,4.308676010255985,0.0010089334127085,0.8573623,6.62,45.60780944,26.60964871,03 02 25.87,+26 36 34.7,47.25,0.89,21.164,234.19,-168.25,7.506,6.697,4.9920090642264086,0.040906646618632,5.0690090642264085,0.040906646618632,0.696,0.809
Gaia DR3 225668203191521280,HIP 19335,25998,62.1535,38.03884341956174,47.187754303902985,0.07342028,260.2534,164.82945356198124,-201.40276887018763,1.4072534,5.4032845,5.6528416,4.974015,6156.2456,6155.384,6157.0366,4.2057,4.2037,4.2076,-0.1731,-0.1794,-0.1673,21.1774,21.1451,21.2088,3.772431047381199,0.0033786359051148,3.3431615473811984,0.0033786359051148,0.6788266,5.52,62.15206221,38.04022796,04 08 36.49,+38 02 24.8,46.87,0.77,21.3356,163.93,-203.52,6.149,5.579,3.8744747676010505,0.0356770685527294,3.933474767601052,0.0356770685527294,0.52,0.57
Gaia DR3 3073562610873679872,HIP 42074,72760,128.631,-0.725982493124045,47.25797681744129,0.022314293,196.42409,-195.57578264491423,18.23556449930324,0.9924099,7.1118493,7.5132837,6.538313,5331.692,5323.336,5337.7163,4.491,4.4883,4.4932,-0.0785,-0.093,-0.0642,21.087,21.0342,21.1695,5.484224924587004,0.0010253269067277,4.910688624587005,0.0010253269067277,0.9749707,7.32,128.63234578,-0.72612364,08 34 31.76,-00 43 34.0,45.95,1.01,21.7628,-194.28,23.42,8.314,7.406,5.631427578610651,0.0477375503911194,5.717427578610652,0.0477375503911194,0.791,0.908
Gaia DR3 6741156023833749504,HIP 96113,183783,293.125,-35.4510183899822,47.3123406200311,0.02721662,328.74533,-287.70297678511133,159.0612557054992,0.9659429,8.28885,8.885469,7.551212,4475.9243,4474.4795,4477.1924,4.5529,4.5512,4.5542,-0.0483,-0.0637,-0.04,21.1075,21.03,21.1277,6.663722169245036,0.0012491486397605,5.926084169245035,0.0012491486397605,1.334257,8.69,293.1269833,-35.45211196,19 32 30.48,-35 27 07.6,45.34,1.43,22.0556,-289.08,161.39,10.082,8.818,6.972407578952493,0.0685098320102914,7.100407578952493,0.0685098320102914,1.088,1.264
Gaia DR3 2135550755683405952,HIP 96895,186408,295.453,50.524354203106455,47.32389118459047,0.019748962,217.26575,-148.03360534410842,-159.02973218446795,1.0067511,5.8180733,6.1409054,5.3276587,5665.8633,5664.7715,5666.812,4.2665,4.2656,4.2672,-0.2936,-0.3024,-0.2849,21.1208,21.1121,21.1296,4.193475535413167,0.0009061877101728,3.703060935413168,0.0009061877101728,0.8132467,5.99,295.45453769,50.52544635,19 41 49.09,+50 31 31.6,46.25,0.5,21.6216,-147.75,-158.85,6.762,6.034,4.315558685375258,0.0234762920151738,4.359558685375259,0.0234762920151738,0.643,0.728
Gaia DR3 4513165073646443008,HIP 93966,178428,286.989,16.852034184834405,47.32894897825039,0.08941011,310.18222,65.28649981436479,-303.2337192175302,3.2506857,5.910282,6.255728,5.393645,5531.2207,5530.252,5532.2744,4.2729,4.2689,4.2745,-0.1361,-0.1424,-0.1298,21.1406,21.078,21.3197,4.28591630154826,0.0041021789443878,3.7692793015482575,0.0041021789443878,0.862083,6.08,286.98867463,16.85412507,19 07 57.28,+16 51 14.9,47.72,0.77,20.9556,65.61,-304.46,6.953,6.157,4.473502174991523,0.0350414687834859,4.550502174991523,0.0350414687834859,0.705,0.796
Gaia DR3 2135550755683407232,HIP 96901,186427,295.466,50.51680164969824,47.33016209584275,0.01712145,211.08246,-134.48157726218378,-162.69759630921152,0.98676294,6.0734186,6.4007215,5.5745616,5639.604,5638.418,5641.7407,4.2607,4.26,4.2631,-0.0261,-0.029,-0.0136,21.1048,21.0846,21.1165,4.449108559188639,0.0007855193445647,3.9502515591886382,0.0007855193445647,0.8261599,6.25,295.46706651,50.51792062,19 41 52.10,+50 31 04.5,46.7,0.52,21.4133,-135.15,-163.53,7.029,6.286,4.596584402830562,0.0241801354038773,4.632584402830561,0.0241801354038773,0.661,0.743
Gaia DR3 2473055951588089088,HIP 4845,\N,15.5882,-10.424645417428936,47.3825056619637,0.017570898,178.83293,26.087937256211745,-176.9198557011405,1.0579222,9.38436,10.225182,8.4857435,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,7.762450115871162,0.0008052491406549,6.863833615871163,0.0008052491406549,1.7394385,10.06,15.58799588,-10.42342915,01 02 21.12,-10 25 24.3,46.22,4.48,21.6357,21.32,-178.72,11.623,10.222,8.384149705715455,0.2111387865097516,8.546149705715454,0.2111387865097516,1.365,1.401
Gaia DR3 1147862174868109184,HIP 51819,90343,158.798,84.3995344558437,47.38788704768253,0.013796714,51.88374,19.76101619907673,47.973164996132574,0.92303175,7.0809174,7.4883466,6.5041924,5218.4893,5214.6377,5220.412,4.4785,4.4771,4.4812,0.1141,0.104,0.1173,21.0379,21.006,21.0569,5.459254123071827,0.0006322118690231,4.882529123071827,0.0006322118690231,0.9841542,7.29,158.7964664,84.39920504,10 35 11.15,+84 23 57.1,47.55,0.6,21.0305,18.97,48.01,8.318,7.378,5.675752606367163,0.027401737146059,5.763752606367164,0.027401737146059,0.819,0.94
Gaia DR3 6802426038708609536,HIP 103389,199260,314.198,-26.29666931677429,47.3885663277591,0.06962587,114.624214,94.01306591720656,-65.57632186904392,1.0861223,5.5740957,5.8270693,5.1613736,6179.209,6178.256,6180.264,4.2288,4.2265,4.2309,-0.4632,-0.4719,-0.4552,21.0787,21.0479,21.1091,3.952463549747117,0.0031904481650748,3.539741449747116,0.0031904481650748,0.6656957,5.7,314.1969592,-26.29621951,20 56 47.27,-26 17 46.4,47.61,0.95,21.004,95.07,-65.06,6.298,5.757,4.088490907372552,0.0433348590236688,4.145490907372553,0.0433348590236688,0.507,0.541
Gaia DR3 4456127942261895808,HIP 77725,\N,238.033,10.873399363464408,47.43029697702923,0.14609714,357.83133,-265.2819109697946,-240.1432376255899,6.599156,8.718418,9.586964,7.7949777,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,7.098697219620444,0.0066886975663438,6.175256919620445,0.0066886975663438,1.7919863,9.34,238.03497734,10.8750532,15 52 08.39,+10 52 30.2,44.27,1.56,22.5887,-267.3,-238.36,11.265,9.591,7.570547609894241,0.0765507145449069,7.821547609894241,0.0765507145449069,1.385,1.674
Gaia DR3 362082308742525824,HIP 3418,\N,10.8858,33.84296552428877,47.44511220099636,0.019835483,413.42056,-205.151459508058,-358.9281747602404,0.8696337,8.306631,8.93101,7.548982,4404.4004,4399.9224,4412.3164,4.5375,4.5353,4.5438,0.0294,0.0007,0.0887,21.1389,21.0636,21.3829,6.687588390088969,0.0009078323261393,5.92993939008897,0.0009078323261393,1.382028,8.73,10.88750898,33.8454328,00 43 33.00,+33 50 43.6,48.16,1.04,20.7641,-203.0,-356.22,10.111,8.859,7.143432391248841,0.046899552470788,7.272432391248841,0.046899552470788,1.13,1.252
Gaia DR3 6387649914378668160,HIP 114416,218572,347.587,-68.83747676896228,47.47801155911163,0.017679343,326.3136,66.96056265145309,319.3694414995849,1.1201724,8.380575,8.936175,7.6712255,4544.1865,4534.7095,4553.4414,4.5733,4.5635,4.5798,-0.485,-0.5849,-0.4211,21.0228,20.99,21.0545,6.763037609227759,0.0008085891985909,6.053688109227759,0.0008085891985909,1.2649495,8.7,347.58525519,-68.83967261,23 10 20.46,-68 50 22.8,48.05,1.05,20.8117,67.28,318.97,10.045,8.846,7.10846696002282,0.0474590854681271,7.254466960022821,0.0474590854681271,1.004,1.199
Gaia DR3 6155259541913716608,HIP 63480,\N,195.107,-34.60639149497172,47.5075193899691,0.018831776,98.72825,-59.09090787498475,79.09191664126787,1.1298051,9.851435,10.849304,8.8605585,3727.3867,3712.0713,3741.88,4.58,4.5609,4.5963,-0.3137,-0.4369,-0.1933,21.0615,20.9526,21.2427,8.235246771399991,0.000860762352425,7.2443702713999905,0.0008607623524254,1.9887455,10.6,195.10766961,-34.60693447,13 00 25.84,-34 36 25.0,49.95,1.78,20.02,-57.74,77.77,12.379,10.854,9.092677462810006,0.0774145802366224,9.346677462810003,0.0774145802366215,\N,1.525
Gaia DR3 532057254394731776,HIP 7339,9407,23.6339,68.94864548479532,47.51084800424145,0.017119154,395.39398,-378.41448221709794,114.62492212168596,1.063869,6.3501935,6.690637,5.8378468,5540.6875,5539.416,5544.26,4.3775,4.3765,4.381,-0.2586,-0.268,-0.2351,21.024,20.9619,21.0371,4.7341574102812505,0.0007824270404674,4.22181071028125,0.0007824270404674,0.8527902,6.52,23.64116285,68.94785738,01 34 33.88,+68 56 52.3,47.65,0.6,20.9864,-379.06,115.05,7.366,6.599,4.910314524871726,0.0273442247913391,4.989314524871727,0.0273442247913391,0.686,0.767
Gaia DR3 548172349642820352,HIP 14633,\N,47.2722,76.03899710139231,47.51286789141637,0.011245545,524.65076,194.5560602797879,-487.24365340400607,1.0094503,9.159814,10.008859,8.255847,3898.7314,3884.2341,3914.8728,4.4574,4.4336,4.489,-0.6551,-0.7329,-0.4973,21.0134,20.9688,21.0592,7.543870226798871,0.0005139532138804,6.63990322679887,0.0005139532138804,1.753012,9.82,47.26670225,76.04234642,03 09 04.01,+76 02 32.4,46.91,1.35,21.3174,192.72,-487.86,11.501,10.039,8.176327164735794,0.0625090054142596,8.395327164735793,0.0625090054142605,1.321,1.462
Gaia DR3 684865658135318144,HIP 44072,\N,134.662,20.54598591722545,47.55005839694029,0.019257564,677.2462,655.0249010797896,-172.06049060859235,1.1532246,8.783939,9.439194,8.002954,4290.565,4289.5356,4291.5,4.5794,4.5785,4.5802,-0.346,-0.3567,-0.3366,21.0142,21.0062,21.023,7.169694273186655,0.0008794367997979,6.388709273186656,0.0008794367997979,1.43624,9.22,134.65738199,20.5471686,08 58 37.77,+20 32 49.8,48.53,1.28,20.6058,657.67,-174.97,10.669,9.327,7.650051456576429,0.0572868222177538,7.757051456576429,0.0572868222177538,1.116,1.342
