designation,HIP,HD,ra,declination,parallax,parallax_error,pm,pmra,pmdec,ruwe,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,Mg,Mg_error,MRp,MRp_error,Bp_minus_Rp
Gaia DR3 6114232433761438208,\N,\N,209.533,-39.63592927128449,86.5404506772896,0.025836196,1949.8429,1735.887684732574,-888.020995395279,1.2287332,12.618702,14.2649765,11.387139,3100.0505,3100.008,3100.4556,5.1173,5.1164,5.1183,-0.4277,-0.4312,-0.4251,11.5881,11.5701,11.606,12.304797762734509,0.0006482816764705746,11.073234762734511,0.0006482816764705746,2.8778375
Gaia DR3 6409685433069148288,HIP 108569,\N,329.902,-59.75337286630774,86.56130818207497,0.01739932,894.894,886.0460533740757,-125.52952181234144,1.1466546,8.91724,9.957043,7.904309,3435.0327,3413.173,3508.4282,4.1364,4.0539,4.3524,-0.975,-1.0783,-0.7223,11.5673,11.5446,11.6344,8.603859056046957,0.0004364784292976154,7.590928056046956,0.0004364784292971713,2.052734
Gaia DR3 4946938113149426944,HIP 11964,16157,38.5944,-43.79765690653328,86.61238273731313,0.03549785,299.0567,57.515912311779886,-293.4737401742233,2.2607906,8.196382,9.175138,7.1962285,3611.9612,3578.8213,3703.6118,4.1371,4.0321,4.4732,-0.9835,-1.1028,-0.2742,11.5207,11.3137,11.5928,7.884281931798405,0.0008899721235229308,6.8841284317984055,0.0008899721235229308,1.9789095
Gaia DR3 614543647497149056,HIP 47513,\N,145.29,13.208925979812514,86.61958910034566,0.021846896,675.3874,-660.0385148963486,-143.16885005857742,1.0575612,9.442556,10.608034,8.367137,3557.6538,3557.3784,3557.9565,4.76,4.7587,4.7604,-0.0162,-0.0195,-0.0146,11.513,11.5081,11.5179,9.130636596121983,0.0005476813431721794,8.055217596121983,0.0005476813431721794,2.240897
Gaia DR3 3912369208386557440,\N,\N,178.533,9.802773361080156,86.77858242068082,0.036294706,806.20294,85.26814361016403,-801.6810370024117,1.1399988,11.527947,13.045307,10.325078,3235.091,3234.5405,3236.1248,5.016,5.0153,5.0168,-0.2477,-0.2531,-0.2455,11.4772,11.4549,11.4893,11.220009756973317,0.0009082074757102987,10.017140756973316,0.000908207475712075,2.720229
Gaia DR3 386653851004022144,\N,38A,1.42659,45.811373876292514,86.80034639406611,0.024339102,903.2768,888.4790652562915,-162.83098719525617,1.1564049,8.25029,9.156619,7.3108954,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,7.9428972915927885,0.0006088880061674296,7.0035026915927885,0.0006088880061674296,1.8457236
Gaia DR3 6160573275451466752,\N,\N,191.623,-31.660402573466524,86.81704226710433,1.4892788,562.3666,-14.16300502088486,-562.1881840037391,1.2852566,20.674969,21.552042,18.931875,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,20.367993929803415,0.037253573825328345,18.624899929803416,0.037253573825328345,2.620167
Gaia DR3 386653747925624576,\N,38B,1.42624,45.80971591580014,86.82060614940866,0.029744592,859.01825,846.0132101843459,-148.9092143394255,1.1844672,8.300702,9.222687,7.352524,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,7.993816067984751,0.0007439427833091372,7.045638067984752,0.0007439427833091372,1.870163
Gaia DR3 2669873515120908544,\N,\N,326.824,-4.744613685896646,86.87323337500877,0.04013446,257.05032,256.9941091415699,5.376009042216386,1.3874357,12.605769,14.492574,11.304297,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,12.300198930103866,0.0010031959831051651,10.998726930103865,0.0010031959831051651,3.188277
Gaia DR3 3560746351897773952,\N,\N,172.787,-14.962011892010477,86.9000482194625,0.047576394,1433.0833,405.8248190963974,-1374.42125168061,1.9028686,12.562663,14.4451,11.258243,3042.2395,3041.1375,3042.7405,5.074,5.0678,5.0748,-0.2038,-0.2066,-0.1813,11.4997,11.4789,11.6635,12.257763087159367,0.0011888467193532648,10.953343087159366,0.0011888467193532648,3.186857
Gaia DR3 3737308025029348608,HIP 63510,\N,195.191,12.3755949261537,86.90096932259803,0.11696227,629.60565,-628.7153076633822,-33.47184830837257,4.1922174,8.89914,9.993012,7.846313,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,8.594263103710976,0.0029226428381932124,7.541436103710978,0.0029226428381932124,2.146699
Gaia DR3 386655019234959872,HIP 428,\N,1.30092,45.78589435045512,86.92985294608008,0.017042965,883.79565,870.7325008268119,-151.3924962859703,1.0039248,9.08505,10.175217,8.046922,3633.867,3633.458,3634.5293,4.6958,4.6951,4.6971,-0.0317,-0.0346,-0.0291,11.4826,11.4676,11.4865,8.78089472478182,0.00042572634709259205,7.74276672478182,0.00042572634709303614,2.128295
Gaia DR3 5159273530961537280,\N,\N,44.5439,-12.882602840627078,86.95743346181864,0.03548757,605.1689,274.154354631563,539.5078911804316,1.3890574,11.579974,12.9174795,10.4414425,3154.643,3151.7576,3189.6125,4.6097,4.6007,4.7333,-0.9526,-0.9707,-0.7968,11.5248,11.4735,11.5846,11.276507565590206,0.0008861839677880567,10.137976065590207,0.0008861839677880567,2.476037
Gaia DR3 392350008432819328,\N,\N,3.91214,47.58934198184821,86.99250931647948,0.036480345,81.589005,-78.673398826095,-21.616236472215483,0.9148647,9.992615,11.324109,8.851962,3215.3032,3214.599,3220.5305,4.0177,4.0109,4.0206,-1.2004,-1.2019,-1.195,11.5222,11.4735,11.7646,9.690024291680736,0.0009106079123721855,8.549371291680735,0.0009106079123721855,2.472147
Gaia DR3 3059182338820698624,\N,\N,108.297,-5.198202455814469,87.00701510121183,0.025045197,307.6981,-22.60966479405141,-306.86627810419674,1.2095805,10.169039,11.39381,9.067431,3432.3484,3410.0247,3440.4019,4.8057,4.6641,4.8389,-0.3647,-0.6161,-0.2783,11.4851,11.4524,11.5227,9.866810349123169,0.0006250640332297053,8.765202349123168,0.0006250640332305935,2.326379
Gaia DR3 1099288633074163328,\N,\N,104.491,62.31971987679636,87.03112634346951,0.049590927,614.03784,298.608505647457,-536.5402172695465,1.9316465,12.148522,13.946473,10.676184,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.84689502065588,0.0012373198638417904,10.37455702065588,0.0012373198638417904,3.270289
Gaia DR3 6743125631414820224,\N,\N,288.168,-36.25773830304885,87.08411564393202,0.07164669,2103.104,773.1232232131329,-1955.8443586353371,1.2618225,12.492158,14.18111,11.229515,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,12.191852729269016,0.0017865352885619856,10.929209729269015,0.0017865352885619856,2.951595
Gaia DR3 1612801833587498240,\N,\N,224.476,56.65392257727081,87.20321595615951,0.026358899,705.09485,280.41085368963275,-646.9377790201628,1.403597,13.572975,15.798643,12.212772,2912.9727,2912.0613,2913.697,5.1869,5.1845,5.1878,-0.4707,-0.477,-0.4663,11.4269,11.4126,11.443,13.275637507590586,0.0006563705597244507,11.915434507590588,0.0006563705597244507,3.585871
Gaia DR3 1099288637370627072,\N,\N,104.49,62.31958026409372,87.24166697188599,0.13359119,573.1035,320.6363487935513,-475.0157378975831,1.3396655,13.639243,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,13.342862776381951,0.0033251291503662017,\N,\N,\N
Gaia DR3 1214160733157163008,HIP 75187,\N,230.471,20.97832225750799,87.3251282499995,0.021393318,151.81148,81.50276714893707,128.0781918555097,1.2867457,9.124214,10.272954,8.05256,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,8.829910160682473,0.0005319774690901724,7.758256160682472,0.0005319774690897283,2.220394
Gaia DR3 3339914973377653760,\N,\N,84.1602,11.296613294698856,87.34527041122139,0.0337545,60.929146,-3.323155056201282,-60.83845263810206,1.2265389,11.196607,12.786324,9.972426,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,10.902803968465479,0.0008391635717730495,9.67862296846548,0.0008391635717730495,2.813898
Gaia DR3 6380214844952702848,HIP 116745,222237,354.908,-72.72542944515125,87.37235542781944,0.018673154,750.79425,143.73557391566453,-736.9071344649008,1.0490867,6.753961,7.2918344,6.057794,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,6.460831218991208,0.0004640854550448381,5.764664218991207,0.0004640854550448381,1.2340404
Gaia DR3 1266092694561970432,\N,\N,223.461,23.5562410319204,87.50119907203403,0.06497582,697.93945,-692.0327234108493,90.6102967873174,1.9052734,10.727757,11.953403,9.17881,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,10.437827022071552,0.0016124719186185743,8.88888002207155,0.0016124719186194625,2.774593
Gaia DR3 3339921875389105152,HIP 26335,245409,84.1291,11.327618308646477,87.529739914385,0.02423139,56.420113,-2.817815205717777,-56.34970439770736,1.1343596,8.195061,9.082688,7.266804,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,7.905839190040227,0.0006011419230187443,6.977582190040227,0.0006011419230187443,1.815884
Gaia DR3 4656782698309778432,\N,\N,88.3604,-71.56206618017886,87.68027391416446,0.02678131,397.137,12.125021011220024,396.9518605243407,1.1408013,14.089678,16.696323,12.670469,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,13.80418748941636,0.0006632606739014335,12.384978489416362,0.0006632606739014335,4.025854
Gaia DR3 2911981886751531648,HIP 29052,\N,91.9313,-25.745763611837013,87.70201142126037,0.018660428,274.56055,-185.001307439233,-202.87435569033505,1.2625209,10.737674,12.128116,9.573328,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,10.452721769517591,0.00046202595022215576,9.288375769517591,0.0004620259502212676,2.554788
Gaia DR3 191109281417914880,\N,\N,84.8571,40.64152329977908,87.97466867359388,0.08009635,1055.408,646.1495920545658,-834.4919233149807,0.9925205,15.273339,18.656435,13.76363,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,14.995127199445733,0.00197701298347841,13.485418199445732,0.00197701298347841,4.892805
Gaia DR3 2109049433075667584,\N,\N,274.512,38.77151359116692,87.98137675447622,0.020579023,1116.5568,-377.5615428610884,-1050.7836408419616,1.1135117,12.178306,13.858023,10.931631,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.900259768210685,0.0005079118231918756,10.653584768210685,0.0005079118231918756,2.926392
Gaia DR3 2109049433075668480,\N,\N,274.516,38.77115776695709,88.01086889240217,0.017144732,1089.9043,-363.8340073901276,-1027.3832214463705,1.1443362,10.748591,12.124523,9.590419,3132.201,3121.5305,3232.4866,4.3247,4.2813,4.6554,-0.8529,-0.8925,-0.4587,11.3453,11.2372,11.376,10.4712725430529,0.0004230081289504639,9.3131005430529,0.0004230081289504639,2.534104
Gaia DR3 6746465363623545984,\N,\N,297.901,-35.17664567118845,88.20701360002398,0.07449614,394.8319,382.708506174455,97.08986541245967,1.3522546,12.205737,13.86358,10.771713,3067.4268,3064.7908,3084.4497,4.7554,4.7466,4.8533,-0.8403,-0.8576,-0.6662,11.2615,11.1966,11.3558,11.933252592704935,0.0018339397796713897,10.499228592704934,0.0018339397796713897,3.091867
Gaia DR3 4989399774745144448,\N,\N,15.721,-37.627709358232806,88.29148364566794,0.05580895,1491.1313,1469.8930685963303,250.77300544152885,0.9357424,15.338341,18.762997,13.824637,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,15.067935073716535,0.0013725855118211783,13.554231073716535,0.0013725855118211783,4.93836
Gaia DR3 2560771312759450496,HIP 8051,\N,25.8322,4.318255356429924,88.30597070744219,0.023291193,873.9037,-422.4133313786974,-765.0324158439888,1.0700988,9.907381,11.157849,8.797398,3452.291,3452.0503,3452.543,4.8241,4.8237,4.8247,-0.0772,-0.0783,-0.075,11.2891,11.2847,11.2931,9.637331344480728,0.0005727379898754492,8.527348344480727,0.0005727379898754492,2.360451
Gaia DR3 6746465363619405824,\N,\N,297.902,-35.17702653343996,88.42400289993235,0.050523203,354.02158,351.07870348587363,45.55229897156201,1.6088929,12.4290085,14.194346,11.142305,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,12.161859356287561,0.0012407236688662948,10.875155856287563,0.0012407236688662948,3.052041
Gaia DR3 5959737748540750592,\N,\N,259.726,-41.53185283525289,88.61369832442405,0.07078284,938.04083,-219.63509911660063,-911.9654853010616,1.0910568,14.553508,17.414722,13.095388,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,14.291012311854242,0.001734528856412787,12.832892311854241,0.001734528856412787,4.319334
Gaia DR3 5412947081295024896,HIP 48331,85512,147.782,-43.50488163509864,88.67366322546205,0.01725003,660.1117,461.602651657524,-471.8796742378824,0.9300005,7.196408,7.8636723,6.4058375,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,6.935381250553206,0.0004224249153388371,6.144810750553207,0.0004224249153388371,1.4578348
Gaia DR3 4383790518216171264,\N,\N,250.026,0.7045342401421566,88.6929302568156,0.029005282,236.3686,175.79620639780794,-158.0057248741521,1.2769226,12.179532,13.937533,10.908958,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.918977017263504,0.0007101374557851869,10.648403017263506,0.0007101374557834106,3.028575
Gaia DR3 4327580052130121728,\N,\N,251.34,-13.334776311065896,88.69700701248088,0.12102614,886.00385,-362.2804927468534,-808.5515822721368,1.002837,17.20559,20.617926,15.647962,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,16.945134826334815,0.0029629532696962,15.387506826334814,0.0029629532696962,4.969964
Gaia DR3 975968718869126144,\N,\N,112.677,48.19395397764997,88.7231202625499,0.0298065,1287.9875,-201.28231349716827,-1272.162430366848,1.3562611,12.11649,13.821537,10.863543,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.856674034561387,0.0007295053940588048,10.603727034561388,0.0007295053940588048,2.957994
Gaia DR3 1332966881549315456,\N,\N,247.827,40.86572384148289,88.8226975511887,0.026107742,338.19107,-143.43409539986135,306.26762215919723,1.1958187,12.927332,15.092967,11.573926,2915.1675,2911.3706,2916.1438,5.0604,5.0309,5.0622,-0.0215,-0.0848,-0.0174,11.2353,11.2147,11.267,12.669951792950163,0.0006382630186134719,11.316545792950164,0.0006382630186134719,3.519041
Gaia DR3 798068940086479104,\N,82885B,143.913,35.809996593021495,88.9811810849401,0.10018025,707.7708,-674.0793946509814,-215.7696217331531,1.4151076,11.182262,12.626271,9.895307,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,10.928752830125308,0.0024447724576752705,9.641797830125308,0.0024447724576743823,2.730964
Gaia DR3 4295524821431807232,\N,\N,291.303,7.011040959824217,88.99709524609484,0.62734646,216.99619,42.87823148027395,212.7176522183686,1.2483594,19.926188,22.823715,18.310312,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,19.673067160236965,0.015307107376509421,18.057191160236965,0.015307107376509421,4.513403
Gaia DR3 798068905726303232,HIP 47080,82885,143.911,35.80898121341234,89.009238360773,0.09367613,771.3191,-726.5138772891685,-259.0574508049622,1.0087707,5.200431,5.587703,4.6535764,5455.0293,5452.3525,5458.3784,4.4107,4.4093,4.4133,-0.1918,-0.1987,-0.1839,11.2098,11.1712,11.2263,4.947606424285506,0.0022853269005906895,4.400751824285506,0.0022853269005906895,0.9341266
Gaia DR3 890663968222557440,\N,\N,105.153,31.95462984670128,89.01818111840318,0.3676292,556.5095,86.70350083116988,-549.7138597630528,1.995218,18.14311,21.255444,16.353895,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,17.8905035811462,0.008967844469289332,16.1012885811462,0.008967844469289332,4.901549
Gaia DR3 145421309108301184,HIP 20917,28343,67.2502,21.92347532672426,89.05460882101701,0.023446703,187.04504,-67.01749247499168,174.62675301173243,1.0770729,7.7041116,8.543143,6.8045,3815.0378,3801.9475,3845.4495,4.388,4.3547,4.432,-0.5783,-0.6612,-0.469,11.2306,11.1683,11.2563,7.452393601575824,0.0005717151589244018,6.552782001575825,0.0005717151589244018,1.738643
Gaia DR3 709563717249089792,\N,\N,130.068,31.45242630658037,89.0701961270145,0.030670695,238.17609,205.52677218211116,120.3602784298238,1.3404778,10.989865,12.491452,9.788238,3056.6667,3052.4226,3159.8604,4.3136,4.2973,4.642,-0.769,-0.7938,-0.3861,11.2536,11.2214,11.3711,10.738527043030562,0.0007477312670394198,9.536900043030561,0.0007477312670394198,2.703214
Gaia DR3 3218697767783768320,\N,\N,87.8317,-0.1715217523819702,89.11206739900385,0.021058416,253.23341,112.63953933104447,226.80277586254425,1.0092648,14.425181,14.690135,13.992338,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,14.174863597060467,0.0005131490214296264,13.742020597060469,0.0005131490214296264,0.697797
Gaia DR3 1208695640675619584,\N,\N,230.961,17.460359765121662,89.12839436515914,0.033075817,1318.8734,-391.91863369696966,-1259.296213895556,1.4869673,12.195167,13.988167,10.920402,3071.262,3070.9854,3071.7324,5.0428,5.0424,5.0431,-0.1304,-0.1315,-0.1291,11.1823,11.1749,11.1903,11.94524741421473,0.0008058400226600426,10.670482414214728,0.0008058400226600426,3.067765
Gaia DR3 3184351876391975808,HIP 21556,\N,69.4234,-11.03975218734874,89.18972846197906,0.019916328,299.8414,-226.92285239186495,-195.98696840478453,1.1386429,9.408144,10.578187,8.330691,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,9.159718208587929,0.00048489616703051297,8.082265208587929,0.00048489616703051297,2.247496
Gaia DR3 5292028393100840320,\N,\N,110.214,-62.16902108648849,89.19702943232933,0.014730229,345.77438,-285.6815317881906,194.7973216918387,0.9225171,11.13792,12.59205,9.955813,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,10.889671955589717,0.0003586025942077242,9.707564955589715,0.0003586025942077242,2.636237
Gaia DR3 6294928369390563968,HIP 67164,\N,206.46,-17.97068075088794,89.32557498587661,0.022517212,632.0363,-307.0500092094584,-552.440218063657,0.9938394,10.598303,12.099447,9.395839,3071.4053,3070.586,3072.2249,4.2355,4.2331,4.238,-0.7144,-0.7172,-0.7116,11.1918,11.1886,11.1951,10.353182102116005,0.000547385288487412,9.150718102116006,0.000547385288487412,2.703608
Gaia DR3 5528866839863569024,HIP 42808,74576,130.823,-38.88086880797599,89.35224058068819,0.0150950765,454.3278,-301.128366098539,340.1991349714583,0.9318816,6.284586,6.758599,5.643851,4851.4077,4822.9146,4867.3955,4.5097,4.494,4.5151,-0.445,-0.5482,-0.4039,11.1896,11.1825,11.2016,6.040113236341989,0.00036684634026062923,5.39937823634199,0.00036684634026062923,1.114748
Gaia DR3 5571142580908768384,\N,\N,92.7211,-43.40164255784951,89.37095811438479,0.020640425,745.6555,131.1570219085497,734.0299500140638,1.2784852,10.995794,12.505356,9.795279,3245.239,3244.7776,3245.5881,4.9449,4.9439,4.9457,-0.0461,-0.0484,-0.0435,11.1673,11.1639,11.171,10.751776069384837,0.0005015064753779441,9.551261069384838,0.0005015064753779441,2.710077
Gaia DR3 438829835272390784,\N,\N,41.0449,49.23139692008499,89.3738958436431,0.032019433,322.9465,317.2462548195822,-60.4091315736588,1.2083633,9.139716,10.267504,8.080235,3547.1597,3532.9824,3557.8218,4.6149,4.5726,4.6444,-0.4062,-0.4936,-0.3233,11.181,11.1553,11.2138,8.895769447082046,0.0007779600256467845,7.836288447082045,0.0007779600256463404,2.187269
Gaia DR3 5544743925212648320,\N,\N,123.112,-35.49549759663225,89.50642598239092,0.015485769,71.69701,-65.47944990434657,-29.204493755420287,1.0388529,14.346308,14.605364,13.92187,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,14.105579079848344,0.0003756928074176713,13.681141079848341,0.0003756928074176713,0.683494
Gaia DR3 1508886439891508736,\N,\N,210.642,46.34065650294364,89.53273702346151,0.028462857,583.8125,582.1063958076784,-44.60060737114146,1.0488347,9.161387,10.223026,8.124157,3499.351,3437.7512,3589.691,4.2549,4.0574,4.6281,-1.1174,-1.3498,-0.575,11.1838,11.1171,11.3058,8.921296305577311,0.0006903208011772577,7.884066305577313,0.0006903208011768136,2.098869
Gaia DR3 1193030490492925824,HIP 78072,142860,239.115,15.655912590196278,89.56466413447797,0.18347327,1319.9719,311.18254717012934,-1282.7670369101927,1.5415206,3.694426,3.9963472,3.2928677,6182.6055,6180.3726,6184.639,4.079,4.0755,4.0825,-0.3494,-0.3679,-0.3321,11.167,11.1432,11.1929,3.4551095082287633,0.0044482687991531655,3.0535512082287637,0.0044482687991531655,0.7034795
Gaia DR3 1508886439891509248,\N,\N,210.642,46.33971658723269,89.60227871845898,0.028863689,576.5693,575.1389568209214,-40.58667997232523,1.0810038,9.027913,10.061942,8.005742,3641.3157,3628.0583,3648.8877,4.666,4.6386,4.6747,-0.4583,-0.5345,-0.4297,11.1692,11.1346,11.2164,8.789508272767574,0.0006994990235149601,7.767337272767573,0.0006994990235154042,2.0562
Gaia DR3 438829629114680704,HIP 12777,16895,41.0522,49.22805187168278,89.68495177109118,0.16380331,346.4033,334.70816467359896,-89.25073359566134,3.1697655,3.9830012,4.24677,3.554696,6281.219,6278.441,6283.7715,4.2036,4.2006,4.2061,-0.3648,-0.3757,-0.3563,11.1384,11.1193,11.1603,3.7465990946501835,0.003966047332836009,3.318293894650183,0.003966047332836009,0.692074
Gaia DR3 2616132101175335936,\N,\N,334.326,-8.806486660337637,89.73400494631565,0.13504086,555.6445,-495.5187167418889,-251.3999945886717,1.7657597,12.901172,14.768311,11.431572,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,12.665957256578954,0.003267855070003378,11.196357256578954,0.003267855070003378,3.336739
Gaia DR3 3059246454092369024,\N,\N,109.323,-5.0193865914701,89.82024828337909,0.02877511,574.0601,420.9960153347554,-390.2658197052022,1.216702,11.861726,13.532238,10.617965,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.628597256080178,0.0006956600630445564,10.384836256080177,0.00069566006304278,2.914273
Gaia DR3 4310275491469537152,HIP 92871,\N,283.865,8.402201722468257,89.90645523767196,0.026066944,114.595764,91.47788429458905,-69.0216378687386,1.2587619,9.030238,10.4053135,7.867407,3216.8428,3176.9812,3361.487,4.0479,3.9044,4.3567,-0.488,-0.6406,-0.1763,11.0884,10.9778,11.1631,8.79919237487604,0.0006295838394789754,7.636361374876039,0.0006295838394789754,2.5379065
Gaia DR3 5302788969815543936,\N,\N,129.509,-58.934301092646784,89.99288677083074,0.23559035,318.7864,-56.97297649719137,-313.6540340521684,6.22123,14.523797,17.33036,12.878723,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,14.29483791618199,0.005684661666021995,12.649763916181993,0.005684661666021995,4.451637
Gaia DR3 411311395692644224,\N,\N,15.4956,54.18217771927336,90.01291497834785,0.025714919,325.6421,-304.13454039362045,-116.38279060949289,1.1026826,13.151,15.289569,11.807017,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,12.92252413060944,0.0006203469652543703,11.57854113060944,0.0006203469652543703,3.482552
Gaia DR3 4282578724832056576,HIP 93101,176029,284.5,5.902697482860106,90.02115298994214,0.021416826,1236.2992,-196.32762243153545,-1220.6109783810218,1.0645992,8.460503,9.450294,7.471963,3560.909,3498.4175,3631.3462,4.3014,4.1005,4.4942,-0.7388,-0.9922,-0.4481,11.1175,11.0752,11.1644,8.232225855385263,0.0005166124415332263,7.243685855385265,0.0005166124415341145,1.978331
Gaia DR3 2802397960855105920,HIP 3093,3651,9.83865,21.24883304644718,90.02481648583029,0.048158985,591.6235,-461.9482889956095,-369.6242681666145,0.87889403,5.6543193,6.0807157,5.0626116,5110.9243,5109.8975,5112.083,4.4555,4.4545,4.4563,-0.0824,-0.087,-0.0775,11.1092,11.0992,11.1286,5.4261305237088395,0.0011616343276843466,4.834422823708841,0.0011616343276843466,1.0181041
Gaia DR3 4588438567346043776,\N,\N,276.534,30.2355402736766,90.08581468837797,0.08324382,2390.483,-2290.7519787691344,-683.2741440174942,1.2332307,15.930876,19.625938,14.3860445,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,15.704158052144265,0.002006550204013635,14.159326552144265,0.002006550204013635,5.2398935
Gaia DR3 4610177733290768896,HIP 88972,166620,272.404,38.45569569551031,90.12337582042169,0.0155898025,565.237,-316.45442321519323,-468.3476190825831,1.0380744,6.1298075,6.585531,5.5021014,4914.261,4913.274,4915.3135,4.4963,4.4954,4.4971,-0.3607,-0.3669,-0.3542,11.0935,11.0915,11.0957,5.903994755290162,0.00037562758860287815,5.276288655290163,0.00037562758860287815,1.0834296
Gaia DR3 4776266798684508928,\N,\N,73.3784,-55.85848655912709,90.1467287547449,0.020926774,161.8912,146.19458702275685,69.54066279035128,1.215279,10.738495,12.33442,9.505286,3000.1785,3000.0303,3001.3464,4.1495,4.1467,4.1557,-0.7384,-0.7435,-0.7305,11.0863,11.081,11.0908,10.513244858312635,0.0005040883213975889,9.280035858312637,0.000504088321398477,2.829134
Gaia DR3 4776266794388393472,\N,\N,73.381,-55.8599651712478,90.16750586587708,0.016622616,147.6682,126.14333954919115,76.77077905086564,1.1073914,9.915909,11.294135,8.755026,3119.0195,3114.6084,3134.246,4.051,4.0373,4.1184,-0.8173,-0.8323,-0.7348,11.0767,11.0377,11.0886,9.691159283848839,0.0004003166338062414,8.53027628384884,0.0004003166338062414,2.539109
Gaia DR3 4947513157730843136,\N,\N,41.2949,-43.74395570978885,90.17717039545312,0.024988465,389.11893,32.03215381662319,-387.7982537222423,1.1959121,11.048344,12.612056,9.831223,3018.1453,3017.723,3018.4966,4.2727,4.2714,4.2743,-0.7791,-0.7807,-0.7771,11.0923,11.0885,11.0968,10.823827018851397,0.0006017239557927212,9.606706018851398,0.000601723955791833,2.780833
Gaia DR3 5134635708766250752,HIP 8768,11507,28.209,-22.43486455959262,90.417087740951,0.021281939,845.63336,845.6319915928295,-1.5052937240260984,0.9196096,8.186272,9.119309,7.2316756,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,7.96752457330097,0.000511110735454956,7.0129281733009705,0.000511110735454956,1.8876334
Gaia DR3 2616132101175106816,\N,\N,334.327,-8.804702900332636,90.48928671844163,0.22206937,544.6231,-462.214530864671,-288.04865490851233,10.065195,12.086389,13.815758,10.819993,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.869374824507936,0.005329011814659168,10.602978824507936,0.005329011814659168,2.995765
Gaia DR3 1792830060723673472,\N,\N,325.67,20.99659168768397,90.54537622087194,0.016760439,687.36774,-224.66717097233516,-649.6145288326695,1.064876,13.174672,13.252464,13.018805,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,12.959003387936626,0.00040195129552156317,12.803136387936625,0.00040195129552156317,0.233659
Gaia DR3 772430527947893632,HIP 57050,\N,175.432,42.75157375642011,90.6896037041666,0.025770951,582.49115,-575.5275719239164,-89.7993694165327,1.2510893,10.582106,12.139377,9.361008,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,10.369893520598342,0.0006170598203558697,9.148795520598343,0.0006170598203549815,2.778369
Gaia DR3 5369480397355535872,\N,\N,175.837,-51.84293422356801,90.73352543490094,0.017252995,848.0513,654.3030203629564,-539.5169693455008,1.1550819,9.5068655,10.596585,8.469124,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,9.295704428197624,0.00041290584594833035,8.257962928197625,0.00041290584594833035,2.127461
